ref_id,asset,stock_name,strike_price,option_type,expiry,exchange,lot_size,tick_size
1091337,RELIANCE,RELIANCE26FEB1400PE,140000,PE,20260224,NSE,500,5
1165692,RELIANCE,RELIANCE26FEB1410CE,141000,CE,20260224,NSE,500,5
1165693,RELIANCE,RELIANCE26FEB1410PE,141000,PE,20260224,NSE,500,5
1091338,RELIANCE,RELIANCE26FEB1420CE,142000,CE,20260224,NSE,500,5
1091339,RELIANCE,RELIANCE26FEB1420PE,142000,PE,20260224,NSE,500,5
1165694,RELIANCE,RELIANCE26FEB1430CE,143000,CE,20260224,NSE,500,5
1165695,RELIANCE,RELIANCE26FEB1430PE,143000,PE,20260224,NSE,500,5
1091340,RELIANCE,RELIANCE26FEB1440CE,144000,CE,20260224,NSE,500,5
1091341,RELIANCE,RELIANCE26FEB1440PE,144000,PE,20260224,NSE,500,5
1165696,RELIANCE,RELIANCE26FEB1450CE,145000,CE,20260224,NSE,500,5
1165697,RELIANCE,RELIANCE26FEB1450PE,145000,PE,20260224,NSE,500,5
1091342,RELIANCE,RELIANCE26FEB1460CE,146000,CE,20260224,NSE,500,5
1091343,RELIANCE,RELIANCE26FEB1460PE,146000,PE,20260224,NSE,500,5
1165698,RELIANCE,RELIANCE26FEB1470CE,147000,CE,20260224,NSE,500,5
1165699,RELIANCE,RELIANCE26FEB1470PE,147000,PE,20260224,NSE,500,5
1091344,RELIANCE,RELIANCE26FEB1480CE,148000,CE,20260224,NSE,500,5
1091345,RELIANCE,RELIANCE26FEB1480PE,148000,PE,20260224,NSE,500,5
1165700,RELIANCE,RELIANCE26FEB1490CE,149000,CE,20260224,NSE,500,5
1165701,RELIANCE,RELIANCE26FEB1490PE,149000,PE,20260224,NSE,500,5
1091346,RELIANCE,RELIANCE26FEB1500CE,150000,CE,20260224,NSE,500,5
1091347,RELIANCE,RELIANCE26FEB1500PE,150000,PE,20260224,NSE,500,5
