ref_id,strike_price,option_type,token,stock_name,series,nubra_name,lot_size,asset,expiry,exchange,derivative_type,isin,asset_type,tick_size,underlying_prev_close,freeze_qty_limit,zanskar_id,prev_close
1958072,4500000,PE,55919,NIFTYNXT5026MAR45000PE,__,OPT_NIFTYNXT50_20260330_PE_4500000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9831.0,
1958073,4550000,CE,55920,NIFTYNXT5026MAR45500CE,__,OPT_NIFTYNXT50_20260330_CE_4550000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9832.0,
1958074,4550000,PE,55921,NIFTYNXT5026MAR45500PE,__,OPT_NIFTYNXT50_20260330_PE_4550000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9833.0,
1958075,4600000,CE,55922,NIFTYNXT5026MAR46000CE,__,OPT_NIFTYNXT50_20260330_CE_4600000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9834.0,
1958076,4600000,PE,55923,NIFTYNXT5026MAR46000PE,__,OPT_NIFTYNXT50_20260330_PE_4600000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9835.0,
1958077,4650000,CE,55926,NIFTYNXT5026MAR46500CE,__,OPT_NIFTYNXT50_20260330_CE_4650000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9836.0,
1958078,4650000,PE,55927,NIFTYNXT5026MAR46500PE,__,OPT_NIFTYNXT50_20260330_PE_4650000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9837.0,
1958079,4700000,CE,55928,NIFTYNXT5026MAR47000CE,__,OPT_NIFTYNXT50_20260330_CE_4700000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9838.0,
1958080,4700000,PE,55929,NIFTYNXT5026MAR47000PE,__,OPT_NIFTYNXT50_20260330_PE_4700000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9839.0,
1958081,4750000,CE,55930,NIFTYNXT5026MAR47500CE,__,OPT_NIFTYNXT50_20260330_CE_4750000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9840.0,
1958082,4750000,PE,55931,NIFTYNXT5026MAR47500PE,__,OPT_NIFTYNXT50_20260330_PE_4750000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9841.0,
1958083,4800000,CE,55932,NIFTYNXT5026MAR48000CE,__,OPT_NIFTYNXT50_20260330_CE_4800000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9842.0,
1958084,4800000,PE,55933,NIFTYNXT5026MAR48000PE,__,OPT_NIFTYNXT50_20260330_PE_4800000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9843.0,
1958085,4850000,CE,55934,NIFTYNXT5026MAR48500CE,__,OPT_NIFTYNXT50_20260330_CE_4850000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9844.0,
1958086,4850000,PE,55935,NIFTYNXT5026MAR48500PE,__,OPT_NIFTYNXT50_20260330_PE_4850000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9845.0,
1958087,4900000,CE,55936,NIFTYNXT5026MAR49000CE,__,OPT_NIFTYNXT50_20260330_CE_4900000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9846.0,
1958088,4900000,PE,55937,NIFTYNXT5026MAR49000PE,__,OPT_NIFTYNXT50_20260330_PE_4900000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9847.0,
1958089,4950000,CE,55938,NIFTYNXT5026MAR49500CE,__,OPT_NIFTYNXT50_20260330_CE_4950000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9848.0,
1958090,4950000,PE,55939,NIFTYNXT5026MAR49500PE,__,OPT_NIFTYNXT50_20260330_PE_4950000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9849.0,
1958091,5000000,CE,55940,NIFTYNXT5026MAR50000CE,__,OPT_NIFTYNXT50_20260330_CE_5000000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9850.0,
1958092,5000000,PE,55941,NIFTYNXT5026MAR50000PE,__,OPT_NIFTYNXT50_20260330_PE_5000000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9851.0,
1958093,5050000,CE,55942,NIFTYNXT5026MAR50500CE,__,OPT_NIFTYNXT50_20260330_CE_5050000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9852.0,
1958094,5050000,PE,55943,NIFTYNXT5026MAR50500PE,__,OPT_NIFTYNXT50_20260330_PE_5050000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9853.0,
1958095,5100000,CE,55944,NIFTYNXT5026MAR51000CE,__,OPT_NIFTYNXT50_20260330_CE_5100000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9854.0,
1958096,5100000,PE,55945,NIFTYNXT5026MAR51000PE,__,OPT_NIFTYNXT50_20260330_PE_5100000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9855.0,
1958097,5150000,CE,55946,NIFTYNXT5026MAR51500CE,__,OPT_NIFTYNXT50_20260330_CE_5150000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9856.0,
1958098,5150000,PE,55947,NIFTYNXT5026MAR51500PE,__,OPT_NIFTYNXT50_20260330_PE_5150000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9857.0,
1958099,5200000,CE,55948,NIFTYNXT5026MAR52000CE,__,OPT_NIFTYNXT50_20260330_CE_5200000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9858.0,
1958100,5200000,PE,55949,NIFTYNXT5026MAR52000PE,__,OPT_NIFTYNXT50_20260330_PE_5200000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9859.0,
1958101,5250000,CE,55950,NIFTYNXT5026MAR52500CE,__,OPT_NIFTYNXT50_20260330_CE_5250000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9860.0,
1958102,5250000,PE,55951,NIFTYNXT5026MAR52500PE,__,OPT_NIFTYNXT50_20260330_PE_5250000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9861.0,
1958103,5300000,CE,55952,NIFTYNXT5026MAR53000CE,__,OPT_NIFTYNXT50_20260330_CE_5300000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9862.0,
1958104,5300000,PE,55953,NIFTYNXT5026MAR53000PE,__,OPT_NIFTYNXT50_20260330_PE_5300000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9863.0,
1958105,5350000,CE,55996,NIFTYNXT5026MAR53500CE,__,OPT_NIFTYNXT50_20260330_CE_5350000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9864.0,
1958106,5350000,PE,55997,NIFTYNXT5026MAR53500PE,__,OPT_NIFTYNXT50_20260330_PE_5350000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9865.0,
1958107,5400000,CE,56000,NIFTYNXT5026MAR54000CE,__,OPT_NIFTYNXT50_20260330_CE_5400000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9866.0,
1958108,5400000,PE,56001,NIFTYNXT5026MAR54000PE,__,OPT_NIFTYNXT50_20260330_PE_5400000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9867.0,
1958109,5450000,CE,56004,NIFTYNXT5026MAR54500CE,__,OPT_NIFTYNXT50_20260330_CE_5450000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9868.0,
1958110,5450000,PE,56005,NIFTYNXT5026MAR54500PE,__,OPT_NIFTYNXT50_20260330_PE_5450000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9869.0,
1958111,5500000,CE,56008,NIFTYNXT5026MAR55000CE,__,OPT_NIFTYNXT50_20260330_CE_5500000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9870.0,
1958112,5500000,PE,56009,NIFTYNXT5026MAR55000PE,__,OPT_NIFTYNXT50_20260330_PE_5500000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9871.0,
1958113,5550000,CE,56022,NIFTYNXT5026MAR55500CE,__,OPT_NIFTYNXT50_20260330_CE_5550000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9872.0,
1958114,5550000,PE,56023,NIFTYNXT5026MAR55500PE,__,OPT_NIFTYNXT50_20260330_PE_5550000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9873.0,
1958115,5600000,CE,56026,NIFTYNXT5026MAR56000CE,__,OPT_NIFTYNXT50_20260330_CE_5600000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9874.0,
1958116,5600000,PE,56027,NIFTYNXT5026MAR56000PE,__,OPT_NIFTYNXT50_20260330_PE_5600000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9875.0,
1958117,5650000,CE,56028,NIFTYNXT5026MAR56500CE,__,OPT_NIFTYNXT50_20260330_CE_5650000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9876.0,1303840.0
1958118,5650000,PE,56029,NIFTYNXT5026MAR56500PE,__,OPT_NIFTYNXT50_20260330_PE_5650000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9877.0,3404.0
1958119,5670000,CE,56030,NIFTYNXT5026MAR56700CE,__,OPT_NIFTYNXT50_20260330_CE_5670000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9878.0,
1958120,5670000,PE,56031,NIFTYNXT5026MAR56700PE,__,OPT_NIFTYNXT50_20260330_PE_5670000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9879.0,
1958121,5680000,CE,56062,NIFTYNXT5026MAR56800CE,__,OPT_NIFTYNXT50_20260330_CE_5680000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9880.0,
1958122,5680000,PE,56063,NIFTYNXT5026MAR56800PE,__,OPT_NIFTYNXT50_20260330_PE_5680000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9881.0,
1958123,5690000,CE,56064,NIFTYNXT5026MAR56900CE,__,OPT_NIFTYNXT50_20260330_CE_5690000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9882.0,
1958124,5690000,PE,56065,NIFTYNXT5026MAR56900PE,__,OPT_NIFTYNXT50_20260330_PE_5690000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9883.0,
1958125,5700000,CE,56066,NIFTYNXT5026MAR57000CE,__,OPT_NIFTYNXT50_20260330_CE_5700000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9884.0,1255565.0
1958126,5700000,PE,56067,NIFTYNXT5026MAR57000PE,__,OPT_NIFTYNXT50_20260330_PE_5700000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9885.0,4390.0
1958127,5710000,CE,56068,NIFTYNXT5026MAR57100CE,__,OPT_NIFTYNXT50_20260330_CE_5710000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9886.0,
1958128,5710000,PE,56069,NIFTYNXT5026MAR57100PE,__,OPT_NIFTYNXT50_20260330_PE_5710000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9887.0,
1958129,5720000,CE,56070,NIFTYNXT5026MAR57200CE,__,OPT_NIFTYNXT50_20260330_CE_5720000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9888.0,
1958130,5720000,PE,56071,NIFTYNXT5026MAR57200PE,__,OPT_NIFTYNXT50_20260330_PE_5720000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9889.0,
1958131,5730000,CE,56072,NIFTYNXT5026MAR57300CE,__,OPT_NIFTYNXT50_20260330_CE_5730000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9890.0,
1958132,5730000,PE,56073,NIFTYNXT5026MAR57300PE,__,OPT_NIFTYNXT50_20260330_PE_5730000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9891.0,
1958133,5740000,CE,56074,NIFTYNXT5026MAR57400CE,__,OPT_NIFTYNXT50_20260330_CE_5740000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9892.0,
1958134,5740000,PE,56075,NIFTYNXT5026MAR57400PE,__,OPT_NIFTYNXT50_20260330_PE_5740000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9893.0,
1958135,5750000,CE,56076,NIFTYNXT5026MAR57500CE,__,OPT_NIFTYNXT50_20260330_CE_5750000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9894.0,1207530.0
1958136,5750000,PE,56077,NIFTYNXT5026MAR57500PE,__,OPT_NIFTYNXT50_20260330_PE_5750000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9895.0,5610.0
1958137,5760000,CE,56078,NIFTYNXT5026MAR57600CE,__,OPT_NIFTYNXT50_20260330_CE_5760000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9896.0,
1958138,5760000,PE,56079,NIFTYNXT5026MAR57600PE,__,OPT_NIFTYNXT50_20260330_PE_5760000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9897.0,
1958139,5770000,CE,56080,NIFTYNXT5026MAR57700CE,__,OPT_NIFTYNXT50_20260330_CE_5770000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9898.0,
1958140,5770000,PE,56081,NIFTYNXT5026MAR57700PE,__,OPT_NIFTYNXT50_20260330_PE_5770000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9899.0,
1958141,5780000,CE,56091,NIFTYNXT5026MAR57800CE,__,OPT_NIFTYNXT50_20260330_CE_5780000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9900.0,
1958142,5780000,PE,56092,NIFTYNXT5026MAR57800PE,__,OPT_NIFTYNXT50_20260330_PE_5780000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9901.0,
1958143,5790000,CE,56095,NIFTYNXT5026MAR57900CE,__,OPT_NIFTYNXT50_20260330_CE_5790000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9902.0,
1958144,5790000,PE,56096,NIFTYNXT5026MAR57900PE,__,OPT_NIFTYNXT50_20260330_PE_5790000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9903.0,
1958145,5800000,CE,56097,NIFTYNXT5026MAR58000CE,__,OPT_NIFTYNXT50_20260330_CE_5800000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9904.0,1159765.0
1958146,5800000,PE,56098,NIFTYNXT5026MAR58000PE,__,OPT_NIFTYNXT50_20260330_PE_5800000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9905.0,7109.0
1958147,5810000,CE,56099,NIFTYNXT5026MAR58100CE,__,OPT_NIFTYNXT50_20260330_CE_5810000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9906.0,
1958148,5810000,PE,56100,NIFTYNXT5026MAR58100PE,__,OPT_NIFTYNXT50_20260330_PE_5810000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9907.0,
1958149,5820000,CE,56102,NIFTYNXT5026MAR58200CE,__,OPT_NIFTYNXT50_20260330_CE_5820000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9908.0,
1958150,5820000,PE,56103,NIFTYNXT5026MAR58200PE,__,OPT_NIFTYNXT50_20260330_PE_5820000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9909.0,
1958151,5830000,CE,56104,NIFTYNXT5026MAR58300CE,__,OPT_NIFTYNXT50_20260330_CE_5830000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9910.0,
1958152,5830000,PE,56105,NIFTYNXT5026MAR58300PE,__,OPT_NIFTYNXT50_20260330_PE_5830000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9911.0,
1958153,5840000,CE,56106,NIFTYNXT5026MAR58400CE,__,OPT_NIFTYNXT50_20260330_CE_5840000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9912.0,
1958154,5840000,PE,56107,NIFTYNXT5026MAR58400PE,__,OPT_NIFTYNXT50_20260330_PE_5840000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9913.0,
1958155,5850000,CE,56108,NIFTYNXT5026MAR58500CE,__,OPT_NIFTYNXT50_20260330_CE_5850000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9914.0,1112330.0
1958156,5850000,PE,56109,NIFTYNXT5026MAR58500PE,__,OPT_NIFTYNXT50_20260330_PE_5850000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9915.0,8930.0
1958157,5860000,CE,56110,NIFTYNXT5026MAR58600CE,__,OPT_NIFTYNXT50_20260330_CE_5860000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9916.0,
1958158,5860000,PE,56111,NIFTYNXT5026MAR58600PE,__,OPT_NIFTYNXT50_20260330_PE_5860000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9917.0,
1958159,5870000,CE,56112,NIFTYNXT5026MAR58700CE,__,OPT_NIFTYNXT50_20260330_CE_5870000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9918.0,
1958160,5870000,PE,56113,NIFTYNXT5026MAR58700PE,__,OPT_NIFTYNXT50_20260330_PE_5870000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9919.0,
1958161,5880000,CE,56114,NIFTYNXT5026MAR58800CE,__,OPT_NIFTYNXT50_20260330_CE_5880000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9920.0,
1958162,5880000,PE,56115,NIFTYNXT5026MAR58800PE,__,OPT_NIFTYNXT50_20260330_PE_5880000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9921.0,
1958163,5890000,CE,56116,NIFTYNXT5026MAR58900CE,__,OPT_NIFTYNXT50_20260330_CE_5890000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9922.0,
1958164,5890000,PE,56117,NIFTYNXT5026MAR58900PE,__,OPT_NIFTYNXT50_20260330_PE_5890000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9923.0,
1958165,5900000,CE,56118,NIFTYNXT5026MAR59000CE,__,OPT_NIFTYNXT50_20260330_CE_5900000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9924.0,1065270.0
1958166,5900000,PE,56121,NIFTYNXT5026MAR59000PE,__,OPT_NIFTYNXT50_20260330_PE_5900000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9925.0,11130.0
1958167,5910000,CE,56122,NIFTYNXT5026MAR59100CE,__,OPT_NIFTYNXT50_20260330_CE_5910000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9926.0,
1958168,5910000,PE,56123,NIFTYNXT5026MAR59100PE,__,OPT_NIFTYNXT50_20260330_PE_5910000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9927.0,
1958169,5920000,CE,56124,NIFTYNXT5026MAR59200CE,__,OPT_NIFTYNXT50_20260330_CE_5920000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9928.0,
1958170,5920000,PE,56125,NIFTYNXT5026MAR59200PE,__,OPT_NIFTYNXT50_20260330_PE_5920000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9929.0,
1958171,5930000,CE,56126,NIFTYNXT5026MAR59300CE,__,OPT_NIFTYNXT50_20260330_CE_5930000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9930.0,
1958172,5930000,PE,56127,NIFTYNXT5026MAR59300PE,__,OPT_NIFTYNXT50_20260330_PE_5930000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9931.0,
1958173,5940000,CE,56128,NIFTYNXT5026MAR59400CE,__,OPT_NIFTYNXT50_20260330_CE_5940000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9932.0,
1958174,5940000,PE,56129,NIFTYNXT5026MAR59400PE,__,OPT_NIFTYNXT50_20260330_PE_5940000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9933.0,
1958175,5950000,CE,56130,NIFTYNXT5026MAR59500CE,__,OPT_NIFTYNXT50_20260330_CE_5950000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9934.0,1018640.0
1958176,5950000,PE,56131,NIFTYNXT5026MAR59500PE,__,OPT_NIFTYNXT50_20260330_PE_5950000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9935.0,13765.0
1958177,5960000,CE,56132,NIFTYNXT5026MAR59600CE,__,OPT_NIFTYNXT50_20260330_CE_5960000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9936.0,
1958178,5960000,PE,56133,NIFTYNXT5026MAR59600PE,__,OPT_NIFTYNXT50_20260330_PE_5960000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9937.0,
1958179,5970000,CE,56134,NIFTYNXT5026MAR59700CE,__,OPT_NIFTYNXT50_20260330_CE_5970000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9938.0,
1958180,5970000,PE,56135,NIFTYNXT5026MAR59700PE,__,OPT_NIFTYNXT50_20260330_PE_5970000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9939.0,
1958181,5980000,CE,56136,NIFTYNXT5026MAR59800CE,__,OPT_NIFTYNXT50_20260330_CE_5980000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9940.0,
1958182,5980000,PE,56137,NIFTYNXT5026MAR59800PE,__,OPT_NIFTYNXT50_20260330_PE_5980000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9941.0,
1958183,5990000,CE,56138,NIFTYNXT5026MAR59900CE,__,OPT_NIFTYNXT50_20260330_CE_5990000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9942.0,
1958184,5990000,PE,56139,NIFTYNXT5026MAR59900PE,__,OPT_NIFTYNXT50_20260330_PE_5990000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9943.0,
1958185,6000000,CE,56140,NIFTYNXT5026MAR60000CE,__,OPT_NIFTYNXT50_20260330_CE_6000000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9944.0,972504.0
1958186,6000000,PE,56141,NIFTYNXT5026MAR60000PE,__,OPT_NIFTYNXT50_20260330_PE_6000000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9945.0,16890.0
1958187,6010000,CE,56142,NIFTYNXT5026MAR60100CE,__,OPT_NIFTYNXT50_20260330_CE_6010000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9946.0,
1958188,6010000,PE,56143,NIFTYNXT5026MAR60100PE,__,OPT_NIFTYNXT50_20260330_PE_6010000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9947.0,
1958189,6020000,CE,56144,NIFTYNXT5026MAR60200CE,__,OPT_NIFTYNXT50_20260330_CE_6020000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9948.0,
1958190,6020000,PE,56145,NIFTYNXT5026MAR60200PE,__,OPT_NIFTYNXT50_20260330_PE_6020000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9949.0,
1958191,6030000,CE,56146,NIFTYNXT5026MAR60300CE,__,OPT_NIFTYNXT50_20260330_CE_6030000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9950.0,
1958192,6030000,PE,56147,NIFTYNXT5026MAR60300PE,__,OPT_NIFTYNXT50_20260330_PE_6030000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9951.0,
1958193,6040000,CE,56150,NIFTYNXT5026MAR60400CE,__,OPT_NIFTYNXT50_20260330_CE_6040000,25,NIFTYNXT50,20260330,NSE,OPT,N/A         ,INDEX_FO,5,6897039.0,601,9952.0,
